subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	158	0					0.1	1	right	189.858297798	-19.473680144	1.0	436.027584889	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	159	1	sound	right			0.1	0					1336.77991679		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	160	1	frame	right	200	0	0.1	1	right	178.914035477	-0.826940781868	1.0	336.381655783	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	161	1	frame	left	-200	0	0.1	1	left	-215.724118503	9.09742816479	1.0	335.989262341	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	162	0					0.1	1	right	176.356594316	-3.24069390424	1.0	423.903727933	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	163	1	frame	right	200	0	0.1	1	right	199.62589255	11.7103201926	1.0	326.293110556	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	164	1	sound	right			0.1	1	right	201.52471007	6.06217921509	1.0	405.177393011	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	165	1	frame	right	200	0	0.1	1	right	201.411391859	10.4217199107	1.0	382.898980693	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	166	1	frame	right	200	0	0.1	0					1328.88510756		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	167	0					0.1	1	right	196.624507817	-15.8286337297	1.0	545.684680692	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	168	0					0.1	1	left	-182.085177272	17.4511290648	1.0	492.735403968	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	169	0					0.1	1	left	-208.21427431	12.8005229848	1.0	487.433325194	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	170	0					0.1	1	left	-214.835801749	16.6941217883	1.0	404.285156343	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	171	0					0.1	1	left	-209.717131351	5.13554278676	1.0	344.698196262	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	172	0					0.1	0					1336.71060616		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	173	1	frame	right	200	0	0.1	1	right	187.084467624	19.6596256957	1.0	360.807963749	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	174	0					0.1	1	left	-199.268597975	19.0629304942	1.0	402.755555391	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	175	0					0.1	1	right	196.55579822	-18.4986892229	1.0	471.77536026	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	176	0					0.1	1	right	179.667951431	-11.316804726	1.0	545.945787351	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	177	0					0.1	1	right	204.227128667	16.0324249668	1.0	384.248887465	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	178	1	frame	left	-200	0	0.1	1	left	-182.124449543	22.6551586627	1.0	412.835665993	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	179	1	frame	right	200	0	0.1	1	right	179.961482263	-20.1800006278	1.0	287.193121738	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	180	1	frame	right	200	0	0.1	1	right	203.800862616	-11.5834549005	1.0	319.175753757	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	181	1	sound	right			0.1	0					1330.1800059		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	182	0					0.1	1	left	-217.706243583	19.5118892076	1.0	460.702164215	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	183	0					0.1	1	right	199.342108517	2.5924663095	1.0	381.153746712	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	184	1	sound	left			0.1	1	left	-210.73303434	-7.11863773947	1.0	361.556078336	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	185	0					0.1	1	left	-185.019343787	15.0470384155	1.0	444.725517125	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	186	1	sound	left			0.1	1	left	-196.509803444	16.6462462024	1.0	346.411892097	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	187	1	frame	left	-200	0	0.1	1	left	-189.531082941	-3.50888462496	1.0	350.530556272	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	188	1	sound	left			0.1	1	left	-211.959990967	19.1588150986	1.0	510.018684537	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	189	0					0.1	1	left	-210.066350112	16.7152569366	1.0	448.924493598	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	190	0					0.1	1	right	187.934280462	-1.65270793001	1.0	388.532943631	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	191	1	sound	right			0.1	1	right	202.510771039	12.4863135199	1.0	416.351071108	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	192	1	frame	left	-200	0	0.1	0					1335.86971072		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	193	0					0.1	1	right	191.68308809	-12.6385380958	1.0	492.837719648	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	194	1	frame	left	-200	0	0.1	1	left	-190.910041036	-17.9892378577	1.0	522.758269144	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	195	0					0.1	1	left	-216.619702154	6.57456278094	1.0	410.850228567	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	196	1	sound	right			0.1	1	right	206.854689123	18.6869733457	1.0	347.109765644	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	197	1	sound	right			0.1	1	right	177.378031898	7.88683373974	1.0	408.22229271	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	198	1	frame	right	200	0	0.1	1	right	184.137150201	-14.8971808172	1.0	381.07270097	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	199	1	frame	right	200	0	0.1	1	right	197.979571098	-8.5676152855	1.0	235.997880343	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	200	1	frame	right	200	0	0.1	1	right	187.119572917	8.04221307354	1.0	353.436834746	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	201	1	sound	right			0.1	1	right	205.758671545	10.7792046668	1.0	344.7741079	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	202	1	frame	right	200	0	0.1	1	right	182.473592931	-9.51288713029	1.0	313.473947084	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	203	0					0.1	1	left	-209.393191435	-20.8763844422	1.0	452.3705881	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	204	1	sound	left			0.1	1	left	-193.227188603	-5.77616951423	1.0	400.247904632	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	205	0					0.1	1	left	-192.607144079	-1.00956264473	1.0	389.746429501	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	206	0					0.1	1	right	201.960398823	22.7424206503	1.0	375.473943423	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	207	1	frame	right	200	0	0.1	1	right	182.762420705	-22.0985901042	1.0	325.56076505	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	208	0					0.1	1	left	-218.633019045	18.7608690456	1.0	489.307645621	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	209	1	frame	left	-200	0	0.1	1	left	-216.613880637	-16.7128402884	1.0	288.94752379	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	210	0					0.1	1	left	-184.660378161	-10.293305798	1.0	404.906751559	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	211	1	sound	left			0.1	0					1338.0825163		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	212	1	frame	right	200	0	0.1	1	right	176.034048057	-14.6954584754	1.0	344.02966054	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	213	1	frame	left	-200	0	0.1	1	left	-199.23735702	-17.3763312717	1.0	369.398079478	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	214	0					0.1	1	right	184.089881133	13.5805969363	1.0	402.477946205	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	215	0					0.1	1	right	215.516919743	-21.7283181846	1.0	405.532013989	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	216	1	frame	right	200	0	0.1	1	right	178.161520681	0.916546868808	1.0	372.69235072	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	217	0					0.1	0					1337.7869377		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	218	0					0.1	0					1336.80448722		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	219	1	frame	right	200	0	0.1	1	right	188.010569392	-9.58855752953	1.0	427.26694305	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	220	0					0.1	1	left	-188.646813289	-19.1149495718	1.0	512.381846478	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	221	0					0.1	1	right	205.256369592	13.8278788621	1.0	402.482713602	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	222	1	frame	right	200	0	0.1	1	right	217.039851229	-18.3785289152	1.0	324.525873206	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	223	0					0.1	1	left	-191.876766748	1.78421504987	1.0	413.870557852	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	224	0					0.1	1	right	202.937725149	3.73430123209	1.0	301.815094688	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	225	0					0.1	1	right	179.04908421	-3.19269648633	1.0	414.367834004	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	226	1	sound	right			0.1	1	right	195.165894133	6.44268264542	1.0	417.163728911	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	227	0					0.1	0					1335.75786024		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	228	1	frame	left	-200	0	0.1	1	left	-195.827670793	17.1075418752	1.0	352.344367406	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	229	1	frame	right	200	0	0.1	1	right	176.610771699	6.99990913911	1.0	402.65250628	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	230	1	sound	right			0.1	1	right	191.883218597	17.1052149255	1.0	394.249419202	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	231	1	sound	right			0.1	1	right	194.473738906	-21.2607552595	1.0	392.39086787	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	232	0					0.1	1	left	-183.092733557	-19.1061759656	1.0	488.478485277	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	233	1	frame	left	-200	0	0.1	1	left	-200.269146655	18.8762064616	1.0	355.153831071	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	234	1	frame	left	-200	0	0.1	1	left	-210.991570756	-10.435672474	1.0	514.334278865	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	235	1	sound	left			0.1	1	left	-201.856906075	-17.3565225396	1.0	410.806221815	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	236	1	frame	left	-200	0	0.1	1	left	-191.008342866	11.6808104699	1.0	363.624395133	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	237	1	frame	right	200	0	0.1	1	right	188.45076784	-13.3708399466	1.0	194.201378516	 	go	1
